Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.2995164394378662	0	17.20339	5.229576	33.0	9.0	17.203389830508474	5.229575803573394	1015	1015
2.004720687866211	1	12.481482	3.3002472	22.0	8.0	12.481481481481481	3.3002473199919207	1011	2026
2.615870237350464	2	14.1267605	4.7081876	29.0	9.0	14.126760563380282	4.7081875866537874	1003	3029
3.0862083435058594	3	16.557377	6.597378	42.0	8.0	16.557377049180328	6.597377994235098	1010	4039
3.5908589363098145	4	20.06	9.373175	57.0	10.0	20.06	9.373174488933833	1003	5042
4.06697940826416	5	36.25	17.84982	78.0	13.0	36.25	17.84981992706289	1015	6057
4.588080167770386	6	56.833332	33.8678	128.0	15.0	56.833333333333336	33.8677985375161	1023	7080
5.128153324127197	7	116.0	57.915646	200.0	24.0	116.0	57.91564747304671	1044	8124
5.774423599243164	8	115.22222	55.21026	200.0	28.0	115.22222222222223	55.21026027384921	1037	9161
6.290947198867798	9	110.3	45.004555	169.0	31.0	110.3	45.00455532498905	1103	10264
6.8045735359191895	10	126.44444	41.553474	200.0	87.0	126.44444444444444	41.553475883789694	1138	11402
7.25937294960022	11	175.66667	26.86799	200.0	138.0	175.66666666666666	26.86799004184885	1054	12456
7.75708532333374	12	171.16667	31.514107	200.0	123.0	171.16666666666666	31.51410618895749	1027	13483
8.19591212272644	13	177.5	33.05425	200.0	117.0	177.5	33.05424834016549	1065	14548
8.63823914527893	14	182.5	39.13119	200.0	95.0	182.5	39.131189606246316	1095	15643
9.08655071258545	15	176.83333	35.24399	200.0	108.0	176.83333333333334	35.24399081955517	1061	16704
9.573756456375122	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	17904
10.128482103347778	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19104
10.574288845062256	18	198.0	2.8867512	200.0	193.0	198.0	2.886751345948129	1188	20292
11.036163806915283	19	192.83333	7.403077	200.0	182.0	192.83333333333334	7.403077438170936	1157	21449
12.557124614715576	20	180.66667	15.712699	200.0	152.0	180.66666666666666	15.712698332523567	1084	22533
13.33086109161377	21	177.66667	21.296843	200.0	143.0	177.66666666666666	21.296843793284385	1066	23599
13.743235111236572	22	198.0	4.472136	200.0	188.0	198.0	4.47213595499958	1188	24787
14.110253810882568	23	200.0	0.0	200.0	200.0	200.0	0.0	1200	25987
14.458327531814575	24	193.66667	14.161763	200.0	162.0	193.66666666666666	14.161763857498668	1162	27149
14.82213044166565	25	200.0	0.0	200.0	200.0	200.0	0.0	1200	28349
15.171196460723877	26	199.16667	1.8633898	200.0	195.0	199.16666666666666	1.863389981249825	1195	29544
15.556166172027588	27	196.66667	7.4535604	200.0	180.0	196.66666666666666	7.4535599249993005	1180	30724
15.906750679016113	28	171.83333	42.6709	200.0	89.0	171.83333333333334	42.670898227662796	1031	31755
16.94028663635254	29	183.16667	26.84782	200.0	128.0	183.16666666666666	26.847822175281845	1099	32854
18.227293491363525	30	157.85715	38.96676	200.0	108.0	157.85714285714286	38.96675715613639	1105	33959
18.57536244392395	31	125.625	39.099033	200.0	79.0	125.625	39.09903291642902	1005	34964
19.091493129730225	32	122.333336	61.827713	200.0	35.0	122.33333333333333	61.82771762459509	1101	36065
19.424602270126343	33	101.7	51.166492	192.0	36.0	101.7	51.16649294215894	1017	37082
19.870410203933716	34	127.55556	49.721695	200.0	47.0	127.55555555555556	49.72169459682812	1148	38230
20.268210887908936	35	84.0	53.536594	200.0	39.0	84.0	53.53659184769485	1008	39238
20.652180433273315	36	91.818184	36.511063	149.0	45.0	91.81818181818181	36.511064778224004	1010	40248
21.11467409133911	37	95.63636	36.417458	176.0	59.0	95.63636363636364	36.41746016622628	1052	41300
22.801312923431396	38	112.44444	54.55295	200.0	40.0	112.44444444444444	54.552953094750286	1012	42312
23.46545171737671	39	161.14285	55.514294	200.0	58.0	161.14285714285714	55.51429306668579	1128	43440
23.831470727920532	40	170.28572	43.63064	200.0	78.0	170.28571428571428	43.630638925658936	1192	44632
24.157599210739136	41	153.71428	53.32572	200.0	41.0	153.71428571428572	53.32572224603455	1076	45708
24.52240228652954	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	46908
24.877726793289185	43	194.83333	11.553019	200.0	169.0	194.83333333333334	11.553017883748915	1169	48077
25.247738361358643	44	170.14285	42.50186	200.0	84.0	170.14285714285714	42.50186070356574	1191	49268
25.647668600082397	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	50468
26.00181555747986	46	196.66667	7.4535604	200.0	180.0	196.66666666666666	7.4535599249993	1180	51648
27.3303439617157	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	52848
28.635853052139282	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	54048
29.56422734260559	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	55248
30.189552545547485	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	56448
30.6303813457489	51	200.0	0.0	200.0	200.0	200.0	0.0	1200	57648
31.078805923461914	52	200.0	0.0	200.0	200.0	200.0	0.0	1200	58848
31.581963062286377	53	200.0	0.0	200.0	200.0	200.0	0.0	1200	60048
32.02977132797241	54	200.0	0.0	200.0	200.0	200.0	0.0	1200	61248
32.49472141265869	55	200.0	0.0	200.0	200.0	200.0	0.0	1200	62448
32.96745705604553	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	63648
33.43121695518494	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	64848
33.89548587799072	58	200.0	0.0	200.0	200.0	200.0	0.0	1200	66048
