Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.2258238792419434	0	17.20339	5.229576	33.0	9.0	17.203389830508474	5.229575803573394	1015	1015
1.8805840015411377	1	28.742857	13.130864	59.0	9.0	28.742857142857144	13.13086409330074	1006	2021
2.55543851852417	2	50.75	21.250587	96.0	12.0	50.75	21.250588227152676	1015	3036
3.1822738647460938	3	58.666668	25.214634	116.0	30.0	58.666666666666664	25.214634198769925	1056	4092
3.9033687114715576	4	80.15385	34.001915	140.0	29.0	80.15384615384616	34.001914321325984	1042	5134
4.399043321609497	5	102.7	28.569391	146.0	60.0	102.7	28.56938921293208	1027	6161
6.730809450149536	6	107.0	31.695425	172.0	50.0	107.0	31.695425537449406	1070	7231
7.830871343612671	7	164.28572	36.244072	200.0	102.0	164.28571428571428	36.244070591770246	1150	8381
8.502586126327515	8	173.83333	28.026278	200.0	128.0	173.83333333333334	28.02627735219614	1043	9424
9.24260950088501	9	184.66667	30.847294	200.0	116.0	184.66666666666666	30.8472941366914	1108	10532
11.662710189819336	10	200.0	0.0	200.0	200.0	200.0	0.0	1200	11732
12.322947263717651	11	189.33333	17.394123	200.0	153.0	189.33333333333334	17.394124167533	1136	12868
13.13080644607544	12	191.0	18.393839	200.0	150.0	191.0	18.393839548428527	1146	14014
14.149084091186523	13	179.33333	29.369297	200.0	133.0	179.33333333333334	29.369296136536125	1076	15090
16.607034921646118	14	171.66667	40.073544	200.0	114.0	171.66666666666666	40.07354350302565	1030	16120
17.31314730644226	15	181.16667	42.112614	200.0	87.0	181.16666666666666	42.11261357624604	1087	17207
18.099740982055664	16	200.0	0.0	200.0	200.0	200.0	0.0	1200	18407
18.849735736846924	17	200.0	0.0	200.0	200.0	200.0	0.0	1200	19607
20.028586626052856	18	199.5	1.118034	200.0	197.0	199.5	1.118033988749895	1197	20804
21.971620082855225	19	195.33333	6.992059	200.0	182.0	195.33333333333334	6.992058987801011	1172	21976
23.487600564956665	20	185.16667	18.08698	200.0	159.0	185.16666666666666	18.086981198886917	1111	23087
24.466742992401123	21	174.0	10.847426	194.0	161.0	174.0	10.847426730181986	1044	24131
25.961004972457886	22	189.33333	10.734161	200.0	173.0	189.33333333333334	10.734161458736413	1136	25267
28.06326127052307	23	191.0	6.97615	200.0	180.0	191.0	6.97614984548545	1146	26413
28.937923669815063	24	192.66667	3.9860868	200.0	188.0	192.66666666666666	3.9860869143671325	1156	27569
29.685922861099243	25	180.83333	16.200994	195.0	147.0	180.83333333333334	16.200994482507	1085	28654
30.370909214019775	26	172.33333	12.215654	189.0	149.0	172.33333333333334	12.215654801205796	1034	29688
32.68872261047363	27	158.0	8.847921	168.0	139.0	158.0	8.847921466972585	1106	30794
33.45467758178711	28	154.0	20.466	193.0	137.0	154.0	20.465999678909967	1078	31872
34.197380781173706	29	158.28572	19.630255	182.0	120.0	158.28571428571428	19.63025569816935	1108	32980
35.02117729187012	30	182.83333	20.086617	200.0	142.0	182.83333333333334	20.086617988656585	1097	34077
35.93624711036682	31	191.66667	8.359958	200.0	182.0	191.66666666666666	8.359957469322968	1150	35227
36.86376619338989	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	36427
37.7797749042511	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	37627
38.699095010757446	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	38827
39.63411045074463	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	40027
40.445454597473145	36	180.83333	42.85797	200.0	85.0	180.83333333333334	42.85796956874597	1085	41112
41.36004662513733	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	42312
42.27659630775452	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	43512
42.989689111709595	39	150.28572	34.453754	196.0	116.0	150.28571428571428	34.45375486779047	1052	44564
43.60304856300354	40	114.55556	9.322745	129.0	102.0	114.55555555555556	9.322745317068014	1031	45595
44.20215201377869	41	88.916664	29.696964	113.0	33.0	88.91666666666667	29.69696486549126	1067	46662
44.84643030166626	42	107.7	4.9203653	115.0	100.0	107.7	4.920365840057018	1077	47739
45.40669298171997	43	78.15385	36.187218	126.0	27.0	78.15384615384616	36.18721864000338	1016	48755
46.022047996520996	44	78.64286	33.699528	115.0	26.0	78.64285714285714	33.69952764157543	1101	49856
46.607489347457886	45	92.72727	28.419235	113.0	27.0	92.72727272727273	28.41923455271066	1020	50876
47.14329504966736	46	78.61539	31.716383	110.0	36.0	78.61538461538461	31.71638368545254	1022	51898
47.7319700717926	47	101.6	25.26737	117.0	27.0	101.6	25.26737026285086	1016	52914
48.32099771499634	48	103.4	19.647902	123.0	47.0	103.4	19.647900651214623	1034	53948
48.921390533447266	49	114.22222	3.520662	118.0	107.0	114.22222222222223	3.5206621150566355	1028	54976
49.53674554824829	50	126.375	4.1514306	132.0	120.0	126.375	4.151430476353903	1011	55987
50.28480052947998	51	141.875	12.956056	166.0	119.0	141.875	12.956055533996448	1135	57122
51.067638635635376	52	163.28572	14.982985	194.0	146.0	163.28571428571428	14.98298354528788	1143	58265
51.89642405509949	53	186.83333	10.79223	200.0	171.0	186.83333333333334	10.792229715041383	1121	59386
52.81249785423279	54	199.33333	1.490712	200.0	196.0	199.33333333333334	1.49071198499986	1196	60582
53.70212268829346	55	199.0	2.236068	200.0	194.0	199.0	2.23606797749979	1194	61776
54.584784507751465	56	200.0	0.0	200.0	200.0	200.0	0.0	1200	62976
55.504887104034424	57	200.0	0.0	200.0	200.0	200.0	0.0	1200	64176
