Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
110.80577278137207	0	-237.42844	144.03177	180.19717	-746.0603	119.0952380952381	48.96059373852634	40016	40016
186.1510043144226	1	-202.07808	110.791985	161.30841	-546.40344	122.74846625766871	77.84520140049236	40016	80032
263.5947651863098	2	-158.90855	100.40512	163.2773	-439.6386	122.76073619631902	82.05697813597396	40020	120052
418.1284701824188	3	-132.63017	103.24208	177.24414	-434.3393	113.79261363636364	55.507059870269046	40055	160107
547.1033120155334	4	-129.73119	82.66269	186.80568	-449.3642	119.4077380952381	46.024680875001096	40121	200228
628.6006865501404	5	-104.78891	99.47315	192.9693	-365.2254	128.33653846153845	58.95591745874511	40041	240269
695.4978444576263	6	-96.53159	97.31406	190.03293	-403.188	137.8013698630137	47.21665596866429	40238	280507
831.164053440094	7	-82.02683	108.7795	211.62677	-281.51074	175.7017543859649	157.70007786404432	40060	320567
990.1990959644318	8	-80.65492	103.37632	218.44147	-319.41998	166.0	97.72588473745245	40006	360573
1165.1838746070862	9	-86.529175	105.283714	213.42755	-288.5809	191.9090909090909	115.51012865399117	40109	400682
1359.8441681861877	10	-69.2019	123.35975	214.17784	-475.78082	233.28735632183907	167.42391705206558	40592	441274
1610.3879165649414	11	-60.301216	147.55098	233.72684	-397.89175	292.3284671532847	240.07997783856166	40049	481323
1876.0590205192566	12	-75.14938	136.68771	217.9674	-437.99905	334.64166666666665	245.39168675926157	40157	521480
2112.7976064682007	13	-66.5427	159.86699	214.37341	-419.33276	357.42857142857144	229.53912342708264	40032	561512
2445.0756664276123	14	-59.994064	136.3923	214.09662	-277.8094	451.18888888888887	287.08658757495465	40607	602119
2736.994861125946	15	0.36912897	143.1958	219.34021	-314.02432	442.2857142857143	247.85698134713047	40248	642367
3053.868937730789	16	-43.37411	130.36095	202.99405	-332.37128	523.1428571428571	288.66071011806	40282	682649
3290.8005237579346	17	-18.962576	141.99335	231.81952	-318.95285	556.7916666666666	320.7652714603001	40089	722738
3535.1664052009583	18	-13.24151	121.66672	193.08888	-269.0031	494.5853658536585	320.6307788893755	40556	763294
3787.183486700058	19	13.141665	136.35303	214.57062	-322.8852	479.0952380952381	293.39793467671575	40244	803538
4084.430550813675	20	38.742542	131.97752	219.48663	-240.2308	509.50632911392404	313.28560486097484	40251	843789
4399.88142991066	21	77.38889	117.64394	245.70488	-149.71579	418.8645833333333	283.83580273166103	40211	884000
4659.328172683716	22	77.403786	127.229126	219.13185	-369.71683	430.94736842105266	281.1159479241356	40940	924940
4788.727507829666	23	58.305546	126.958435	228.0739	-304.64606	417.1041666666667	296.494079450679	40042	964982
4973.078139066696	24	84.53645	129.50835	230.6012	-264.09787	416.61224489795916	291.82891383840513	40828	1005810
5283.592781305313	25	84.229	121.10192	246.8725	-253.47235	392.77450980392155	302.6403711539667	40063	1045873
5604.219285488129	26	70.14735	124.82795	225.62247	-317.2736	427.0425531914894	310.3222386588612	40142	1086015
5944.3578679561615	27	86.50679	114.91806	257.1993	-158.65015	385.4952380952381	291.8444831725908	40477	1126492
6222.684942007065	28	108.34865	110.722565	249.71204	-142.97566	337.85714285714283	264.4509226987239	40205	1166697
6553.742444038391	29	106.79447	117.50244	247.63655	-242.50104	337.74789915966386	266.16694762534195	40192	1206889
