Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.0226006507873535	0	18.686567	9.381165	76.0	8.0	18.686567164179106	9.38116397199034	5008	5008
3.7011051177978516	1	14.127119	5.3428445	51.0	8.0	14.127118644067796	5.342844536666375	5001	10009
5.245973348617554	2	12.299754	3.7754638	38.0	8.0	12.2997542997543	3.775463905768291	5006	15015
6.757935285568237	3	11.162947	2.5165102	25.0	8.0	11.162946428571429	2.5165101751067525	5001	20016
8.295819282531738	4	10.632696	2.1756501	26.0	8.0	10.632696390658174	2.1756500727441344	5008	25024
9.826725482940674	5	10.256147	2.0570657	23.0	8.0	10.256147540983607	2.0570657706522257	5005	30029
11.341675519943237	6	9.942346	1.445723	17.0	8.0	9.94234592445328	1.4457231309590197	5001	35030
12.902502536773682	7	9.664093	1.077635	14.0	8.0	9.664092664092664	1.0776351589545095	5006	40036
14.45235824584961	8	9.582376	1.1115535	18.0	8.0	9.582375478927203	1.1115536177901955	5002	45038
15.962319374084473	9	9.499051	1.0157671	15.0	8.0	9.499051233396585	1.0157670899651916	5006	50044
17.464317321777344	10	9.504744	0.942098	15.0	8.0	9.504743833017077	0.942098006336688	5009	55053
19.004186630249023	11	9.540953	0.9364264	15.0	8.0	9.540952380952382	0.9364263617956082	5009	60062
20.52511954307556	12	9.45283	0.81878966	14.0	8.0	9.452830188679245	0.8187896667239559	5010	65072
22.021119594573975	13	9.437736	0.86705446	13.0	8.0	9.437735849056605	0.8670545270430162	5002	70074
23.556015729904175	14	9.450943	0.81173533	15.0	8.0	9.450943396226416	0.8117353043592367	5009	75083
25.090914726257324	15	9.411654	0.8097708	13.0	8.0	9.411654135338345	0.8097708581961016	5007	80090
26.619824647903442	16	9.365169	0.78586787	13.0	8.0	9.365168539325843	0.7858678435173726	5001	85091
28.14773964881897	17	9.330224	0.8426043	13.0	8.0	9.330223880597014	0.8426043196125433	5001	90092
29.690613508224487	18	9.341418	0.77570444	12.0	8.0	9.341417910447761	0.7757044492041004	5007	95099
31.201573371887207	19	9.345149	0.7860104	12.0	8.0	9.345149253731343	0.7860103632625713	5009	100108
32.72651028633118	20	9.399625	0.7400115	12.0	8.0	9.399624765478425	0.7400115674684055	5010	105118
34.252416372299194	21	9.283859	0.74051774	11.0	8.0	9.283858998144712	0.7405177616084732	5004	110122
36.0067253112793	22	9.333955	0.7765476	11.0	8.0	9.333955223880597	0.7765475820893595	5003	115125
38.15498208999634	23	9.35514	0.7836213	13.0	8.0	9.355140186915888	0.783621313853317	5005	120130
