Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.46759033203125	0	17.20339	5.229576	33.0	9.0	17.203389830508474	5.229575803573394	1015	1015
2.312330722808838	1	25.97436	14.010046	64.0	12.0	25.974358974358974	14.010046174793834	1013	2028
3.175382137298584	2	47.909092	31.61402	146.0	16.0	47.90909090909091	31.614020323137257	1054	3082
4.052545785903931	3	66.0625	34.251766	146.0	15.0	66.0625	34.251767746351426	1057	4139
4.857394218444824	4	71.64286	38.771503	169.0	32.0	71.64285714285714	38.771504895177	1003	5142
5.670166254043579	5	77.07692	44.527367	200.0	31.0	77.07692307692308	44.52736675947214	1002	6144
6.564794540405273	6	103.6	41.24124	177.0	48.0	103.6	41.24124149440703	1036	7180
7.455110549926758	7	146.57143	21.927525	171.0	102.0	146.57142857142858	21.927524404971305	1026	8206
8.359699487686157	8	149.28572	22.09534	187.0	113.0	149.28571428571428	22.095340722257557	1045	9251
9.220533847808838	9	129.375	46.789253	200.0	44.0	129.375	46.789254909647795	1035	10286
10.15168285369873	10	147.71428	52.089798	200.0	50.0	147.71428571428572	52.08979687784845	1034	11320
11.605339527130127	11	162.0	46.794384	200.0	70.0	162.0	46.79438305731026	1134	12454
12.450180292129517	12	149.28572	45.12115	200.0	72.0	149.28571428571428	45.121152105713556	1045	13499
13.483384132385254	13	157.28572	40.96589	200.0	87.0	157.28571428571428	40.96588924498836	1101	14600
14.31992506980896	14	168.16667	35.899937	200.0	110.0	168.16666666666666	35.89993809960618	1009	15609
16.295974254608154	15	190.0	22.36068	200.0	140.0	190.0	22.360679774997898	1140	16749
18.04828643798828	16	185.66667	22.276047	200.0	141.0	185.66666666666666	22.27604592880483	1114	17863
19.266059398651123	17	187.16667	18.827435	200.0	147.0	187.16666666666666	18.827432703962117	1123	18986
20.196721076965332	18	173.66667	22.491974	200.0	140.0	173.66666666666666	22.491973877116454	1042	20028
21.11341643333435	19	183.83333	25.208574	200.0	129.0	183.83333333333334	25.208574379012834	1103	21131
23.740428686141968	20	158.28572	27.259148	200.0	114.0	158.28571428571428	27.25914937208782	1108	22239
24.747241497039795	21	154.0	25.734913	199.0	112.0	154.0	25.73491236211451	1078	23317
25.663230895996094	22	169.0	25.230368	200.0	125.0	169.0	25.23036719057867	1183	24500
26.746687650680542	23	145.0	20.777735	181.0	119.0	145.0	20.77773533651552	1015	25515
28.894610166549683	24	182.5	26.126295	200.0	133.0	182.5	26.12629582113265	1095	26610
29.951807260513306	25	197.33333	5.962848	200.0	184.0	197.33333333333334	5.962847939999438	1184	27794
30.835437774658203	26	200.0	0.0	200.0	200.0	200.0	0.0	1200	28994
33.20630240440369	27	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	30183
33.95145606994629	28	200.0	0.0	200.0	200.0	200.0	0.0	1200	31383
34.69636511802673	29	200.0	0.0	200.0	200.0	200.0	0.0	1200	32583
35.47698521614075	30	200.0	0.0	200.0	200.0	200.0	0.0	1200	33783
36.71966338157654	31	200.0	0.0	200.0	200.0	200.0	0.0	1200	34983
38.95067834854126	32	200.0	0.0	200.0	200.0	200.0	0.0	1200	36183
40.24957895278931	33	200.0	0.0	200.0	200.0	200.0	0.0	1200	37383
41.54666829109192	34	200.0	0.0	200.0	200.0	200.0	0.0	1200	38583
42.9642596244812	35	200.0	0.0	200.0	200.0	200.0	0.0	1200	39783
44.28374671936035	36	200.0	0.0	200.0	200.0	200.0	0.0	1200	40983
45.58775329589844	37	200.0	0.0	200.0	200.0	200.0	0.0	1200	42183
46.87243843078613	38	200.0	0.0	200.0	200.0	200.0	0.0	1200	43383
48.16856789588928	39	200.0	0.0	200.0	200.0	200.0	0.0	1200	44583
49.487005949020386	40	200.0	0.0	200.0	200.0	200.0	0.0	1200	45783
50.77852416038513	41	200.0	0.0	200.0	200.0	200.0	0.0	1200	46983
52.077080488204956	42	200.0	0.0	200.0	200.0	200.0	0.0	1200	48183
53.36813044548035	43	200.0	0.0	200.0	200.0	200.0	0.0	1200	49383
54.65220928192139	44	200.0	0.0	200.0	200.0	200.0	0.0	1200	50583
55.95277380943298	45	200.0	0.0	200.0	200.0	200.0	0.0	1200	51783
57.2716269493103	46	200.0	0.0	200.0	200.0	200.0	0.0	1200	52983
58.56086611747742	47	200.0	0.0	200.0	200.0	200.0	0.0	1200	54183
59.87290000915527	48	200.0	0.0	200.0	200.0	200.0	0.0	1200	55383
61.192373752593994	49	200.0	0.0	200.0	200.0	200.0	0.0	1200	56583
62.54877209663391	50	200.0	0.0	200.0	200.0	200.0	0.0	1200	57783
63.92320990562439	51	198.16667	4.0994577	200.0	189.0	198.16666666666666	4.099457958749614	1189	58972
65.1932053565979	52	192.0	10.40833	200.0	171.0	192.0	10.408329997330663	1152	60124
66.3097517490387	53	181.0	10.583005	200.0	167.0	181.0	10.583005244258363	1086	61210
67.4521336555481	54	171.16667	12.902411	198.0	160.0	171.16666666666666	12.902411488641269	1027	62237
68.50483393669128	55	154.42857	16.935652	184.0	131.0	154.42857142857142	16.935652527452618	1081	63318
69.65675234794617	56	161.71428	17.981852	198.0	133.0	161.71428571428572	17.98185026006807	1132	64450
70.6144437789917	57	148.71428	14.557416	171.0	128.0	148.71428571428572	14.557416231836568	1041	65491
71.71051049232483	58	138.625	14.203322	164.0	122.0	138.625	14.203322674642015	1109	66600
72.6978702545166	59	143.57143	15.379552	172.0	120.0	143.57142857142858	15.379551756956312	1005	67605
